id,name,name_local,type,closed_year,continent,country,city,address,latitude,longitude,phone,services
store-lego-store-frankfurt,LEGO® Store Frankfurt,,official,,Europe,Germany,Frankfurt,"Zeil 106, Frankfurt 60313, Germany",50.11064,8.68209,+49 6971047438,bam;pab
store-lego-store-frankfurt-mtz,LEGO® Store Frankfurt MTZ,,official,,Europe,Germany,Frankfurt,"Main-Taunus-Zentrum Unit 23, Frankfurt 65843, Germany",50.11725,8.52747,,
store-legoland-deutschland,LEGOLAND Deutschland,,official,,Europe,Germany,Günzburg,,48.46898,10.27453,,bam;mosaic_maker;pab
store-lego-store-hamburg,LEGO® Store Hamburg,,official,,Europe,Germany,Hamburg,"Spitalerstraße 12, Hamburg 20095, Germany",53.55017,10.00132,+49 4022898029,bam;pab
store-legoland-discovery-center-hamburg,LEGOLAND Discovery Center Hamburg,,official,,Europe,Germany,Hamburg,,53.55017,10.00132,,
store-lego-store-hannover,LEGO® Store Hannover,,official,,Europe,Germany,Hannover,"Grosse Packhofstrasse 30, Hannover 30159, Germany",52.37448,9.73855,+49 51193678361,bam;pab
store-lego-store-leipzig,LEGO® Store Leipzig,,official,,Europe,Germany,Leipzig,"Brühl 1, Leipzig 04109, Germany",51.34063,12.37473,+49 34133974568,bam;pab
store-lego-store-flughafen-munchen-terminal-1,LEGO Store Flughafen München Terminal 1,,official,,Europe,Germany,Munich,"Terminalstraße West, München-Flughafen 85356, Germany",48.13711,11.57538,+49 89 975 844 44,
store-lego-store-munich-airport-t2,LEGO Store Munich Airport T2,,official,,Europe,Germany,Munich,"Terminalstraße Nord, München-Flughafen 85356, Germany",48.13711,11.57538,+49 89 975 844 44,
store-lego-store-muenchen-pasing,LEGO® Store München Pasing,,official,,Europe,Germany,Munich,"Pasinger Bahnhofsplatz 5, München 81241, Germany",48.13711,11.57538,+49 8954194987,bam;pab
store-lego-store-muenchen-riem-arcaden,LEGO® Store München Riem Arcaden,,official,,Europe,Germany,Munich,"Willy-Brandt-Platz 5, München 81829, Germany",48.13711,11.57538,+49 8954194983,bam;pab
store-lego-store-muenchen-zentrum,LEGO® Store München Zentrum,,official,,Europe,Germany,Munich,"Kaufingerstrasse 9, Munich 80331, Germany",48.13711,11.57538,+49 8954195092,bam;minifigure_factory;mosaic_maker;pab
store-lego-store-nuernberg,LEGO® Store Nürnberg,,official,,Europe,Germany,Nuremberg,"Breite Gasse 39, Nürnberg 90402, Germany",49.45387,11.0773,+49 91188187537,bam;pab
store-lego-store-oberhausen,LEGO® Store Oberhausen,,official,,Europe,Germany,Oberhausen,"Centroallee 170, Oberhausen 46047, Germany",51.46961,6.85144,+49 20888026475,bam;pab
store-legoland-discovery-center-oberhausen,LEGOLAND Discovery Center Oberhausen,,official,,Europe,Germany,Oberhausen,,51.46961,6.85144,,
store-lego-store-saarbruecken,LEGO® Store Saarbrücken,,official,,Europe,Germany,Saarbrücken,"Bahnhofstraße 77, Saarbrücken 66111, Germany",49.23436,6.99638,+49 68193356799,bam;pab
store-lego-store-stuttgart,LEGO® Store Stuttgart,,official,,Europe,Germany,Stuttgart,"Königstrasse 43B, Stuttgart 70173, Germany",48.77845,9.18001,+49 71134067820,bam;minifigure_factory;pab
store-lego-certified-store-athens-metro-mall,LEGO® Certified Store Athens Metro Mall,,official,,Europe,Greece,Athens,"Λ. Βουλιαγμένης 276, Αγ. Δημήτριος, Αθήνα 17343, Greece",37.97556,23.73483,210 2250225,
store-lego-store-golden-hall-athens,LEGO® Store Golden Hall Athens,,official,,Europe,Greece,Athens,"Λ. Κηφισίας 37Α, Μαρούσι, Αθήνα 15123, Greece",37.97556,23.73483,210 6857016,bam;pab
store-lego-store-river-west,LEGO® Store River West,,official,,Europe,Greece,Athens,"Leoforos Kifisou 96-98, Athens 12241, Greece",37.97556,23.73483,0030 211 0161 333,bam;pab
store-lego-store-the-mall-athens,LEGO® Store The Mall Athens,,official,,Europe,Greece,Athens,"Andrea Papandreou 35, Athens 15122, Greece",37.97556,23.73483,0030 210 6100 780,bam;pab
store-lego-certified-store-smart-park,LEGO® Certified Store Smart Park,,official,,Europe,Greece,Spata,"Πουλάκη, Σπάτα 19004, Greece",37.99535,23.92142,210 2252250,
store-lego-store-mediterranean-cosmos,LEGO® Store Mediterranean Cosmos,,official,,Europe,Greece,Thessaloniki,"11ο χλμ Εθνικής Οδού Θεσσαλονίκης - Ν. Μουδανιών, Θεσσαλονίκη, Greece",40.64032,22.93527,2310 476814,bam;pab
store-lego-store-thessaloniki,LEGO® Store Thessaloniki,,official,,Europe,Greece,Thessaloniki,"Eleftheriou Venizelou 3, Thessaloniki 54624, Greece",40.64032,22.93527,0030 2311 123 0799,bam;pab
store-lego-certified-store-hong-kong-international-airport,LEGO® Certified Store Hong Kong International Airport,,official,,Asia,Hong Kong,Hong Kong,"Terminal 1, Departure Level, Hong Kong International Airport, Hong Kong, Hong Kong",22.28183,114.15828,,
store-lego-store-cityplaza,LEGO® Store Cityplaza,,official,,Asia,Hong Kong,Hong Kong,"Shop 012, G/F, 18 Tai Koo Shing Rd Cityplaza, Hong Kong, Hong Kong",22.28183,114.15828,+852 21164378,bam;pab
store-lego-store-langham-place,LEGO® Store Langham Place,,official,,Asia,Hong Kong,Hong Kong,"L12-1B, Langham Place,, Hong Kong, Hong Kong",22.28183,114.15828,+852 26132280,bam;pab
store-lego-store-new-town-plaza,LEGO® Store New Town Plaza,,official,,Asia,Hong Kong,Hong Kong,"Shop 416, L4, New Town Plaza I, 18-19 Sha Tin Centre Street, Shatin, Hong Kong",22.28183,114.15828,+852 21161128,bam;pab
store-lego-store-popcorn,LEGO® Store Popcorn,,official,,Asia,Hong Kong,Hong Kong,"Shop F40, 1/F, Popcorn, Tseung Kwan O, Hong Kong, Hong Kong",22.28183,114.15828,+852 21169575,bam;pab
store-lego-store-times-square,LEGO® Store Times Square,,official,,Asia,Hong Kong,Hong Kong,"Shop 902-3C, 9/F, Times Square, 1 Matheson Street, Causeway Bay, Hong Kong, Hong Kong",22.28183,114.15828,+852 26382220,bam;pab
store-lego-store-tuen-mun-town-plaza,LEGO® Store Tuen Mun Town Plaza,,official,,Asia,Hong Kong,Hong Kong,"Shop 2217, 2/F, Phase 1, Tuen Mun Town Plaza, 1 Tuen Shing Street, Tuen Mun, Hong Kong, Hong Kong",22.28183,114.15828,+852 21109755,bam;pab
store-legoland-discovery-centre-hong-kong,LEGOLAND Discovery Centre Hong Kong,,official,,Asia,Hong Kong,Hong Kong,,22.28183,114.15828,,
store-lego-store-allee,LEGO® Store Allee,,official,,Europe,Hungary,Budapest,"Október huszonharmadika u. 8-10, Budapest 1117, Hungary",47.49788,19.04024,+36 70 3846575,bam;pab
store-lego-store-arkad,LEGO® Store Arkad,,official,,Europe,Hungary,Budapest,"Örs vezér tere 25A, Budapest 1106, Hungary",47.49788,19.04024,+36 70 947 7775,bam;pab
store-lego-store-westend,LEGO® Store Westend,,official,,Europe,Hungary,Budapest,"Váci út 1 - 3, Budapest 1062, Hungary",47.49788,19.04024,+36 70 6461683,bam;pab
store-lego-store-kubbabu-in,LEGO Store Kubbabúðin,,official,,Europe,Iceland,Reykjavík,,64.14598,-21.94224,,bam;pab
store-lego-store-orion-mall-bengaluru,LEGO Store - Orion Mall Bengaluru,,official,,Asia,India,Bengaluru,"Shop No 16, Ground Floor, Orion Mall, Dr Rajakumar Road, Nearby The Rameshwaram Cafe, Rajajinagar, Bengaluru 560055, India",12.97679,77.59008,+91 80718 20916,bam;pab
store-lego-store-phoenix-mall-of-asia-bengaluru,LEGO Store - Phoenix Mall of Asia Bengaluru,,official,,Asia,India,Bengaluru,"UG 47, Yelahanka, Nearby L&T, Phoenix Mall Of Asia, Bengaluru 560092, India",12.97679,77.59008,+91 67461 72910,bam;pab
store-lego-store-express-avenue-mall-royapettah-chennai,LEGO Store - Express Avenue Mall Royapettah Chennai,,official,,Asia,India,Chennai,"No R050-051, Upper Ground Floor, Express Estate, Thousand Lights, Nearby Royapettah Clock Tower, Royapettah, Chennai 600014, India",13.08369,80.27019,+91 80469 85624,bam;pab
store-lego-store-ambience-mall-gurugram,LEGO Store - Ambience Mall Gurugram,,official,,Asia,India,Gurugram,"Shop No G46 , Ambience Mall , Ambience Island, DLF Phase 3, Gurugram 122002, India",28.46461,77.02992,+91 80712 64635,bam;pab
store-lego-certified-store-r-city-mall-ghatkopar,LEGO® Certified Store R City Mall (Ghatkopar),,official,,Asia,India,Mumbai,"R City Mall, Ground Floor, LBS Road, Amrut Nagar, Ghatkopar West, Mumbai 400086, India",19.055,72.8692,,
store-lego-store-lcs-paris-van-java,LEGO® Store LCS Paris Van Java,,official,,Asia,Indonesia,Bandung,"Paris Van Java Mall Resort Level Unit No. RL-B-19 Jl. Sukajadi No. 131-139 Cipedes, Kec. Sukajadi Bandung - Jawa Barat 40162, Bandung 40162, Indonesia",-6.92185,107.60708,62-22-82063729,bam;pab
store-lego-store-summarecon-mall-bekasi,LEGO® Store Summarecon Mall Bekasi,,official,,Asia,Indonesia,Bekasi,"Sentra Summarecon Bekasi, 1F unit 145 Jl. Boulevard Ahmad Yani, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa, Bekasi 17142, Indonesia",-6.23499,106.99454,021-29572542,bam;pab
store-lego-store-lcs-trans-studio-mall-cibubur,LEGO® Store LCS Trans Studio Mall Cibubur,,official,,Asia,Indonesia,Depok,"Trans Studio Mall Cibubur Mall Unit 1-09 Jl. Alternatif Cibubur No.230A Harjamukti. Cimanggis, Depok Jawa Barat 16454, Jakarta 16454, Indonesia",-6.40719,106.81584,021 39730992,bam;pab
store-lego-store-lcs-central-park-mall,LEGO® Store LCS Central Park Mall,,official,,Asia,Indonesia,Jakarta,"Central Park Mall, UG-111 Letjen S. Parman No.kav.28, South Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11470, Indonesia",-6.1754,106.82717,622138789067,bam;pab
store-lego-store-lcs-cilandak-town-square,LEGO® Store LCS Cilandak Town Square,,official,,Asia,Indonesia,Jakarta,"Town Square Cilandak, Lantai Dasar unit 069 - 70 Jl. TB simatupang Kav., Kav 17,, Jakarta 12430, Indonesia",-6.1754,106.82717,(021) - 29042812,bam;pab
store-lego-store-lcs-gandaria-city,LEGO® Store LCS Gandaria City,,official,,Asia,Indonesia,Jakarta,"Gandaria City Mall lt 1 Jl. KHM. Syafi'i Hadzami No. 8, Jakarta  12240, Indonesia",-6.1754,106.82717,+6221 29053201,bam;pab
store-lego-store-lcs-grand-indonesia,LEGO® Store LCS Grand Indonesia,,official,,Asia,Indonesia,Jakarta,"Grand Indonesia East Mall L5-55, 1, Jl. Tlk. Betung I No.45A, RT.1/RW.5, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta 10230, Indonesia",-6.1754,106.82717,+62 21 23599072,bam;pab
store-lego-store-lcs-kelapa-gading,LEGO® Store LCS Kelapa Gading,,official,,Asia,Indonesia,Jakarta,"Mall Kelapa Gading 3 Lantai Dasar,GF 06 - Jl. Bulevar Kelapa Gading Blom M, Jakarta 4240, Indonesia",-6.1754,106.82717,62-21-45853901,bam;pab
store-lego-store-lcs-kota-kasablanka-mall,LEGO® Store LCS Kota Kasablanka Mall,,official,,Asia,Indonesia,Jakarta,"Jl. Casablanka Raya Kav. 88. Unit UG33 South Jakarta 1287, Jakarta 1287, Indonesia",-6.1754,106.82717,(021)22909866,bam;pab
store-lego-store-lcs-lippo-mall-puri,LEGO® Store LCS Lippo Mall Puri,,official,,Asia,Indonesia,Jakarta,"Lippo Mall Puri- #LG 50-51 Jl. Puri Indah Raya, RT.3/RW.2, Jakarta 11610, Indonesia",-6.1754,106.82717,2151010242,bam;pab
store-lego-store-lcs-mall-of-indonesia,LEGO® Store LCS Mall of Indonesia,,official,,Asia,Indonesia,Jakarta,"Mall of Indonesia - GF C12 & C24 Jl. Raya Boulevard Barat Kelapa Gading Jakarta Utara - 14240, Jakarta 14240, Indonesia",-6.1754,106.82717,62-21-22450448,bam;pab
store-lego-store-lcs-pondok-indah-mall,LEGO® Store LCS Pondok Indah Mall,,official,,Asia,Indonesia,Jakarta,"Pondok Indah Mall 3 2nd Floor Unit No. 201 Jl. Kartika Utama No.1 RT6/RW16 Jakarta Selatan, Jakarta 12310, Indonesia",-6.1754,106.82717,62-21-22761599,bam;pab
store-lego-store-senayan-city,LEGO® Store Senayan City,,official,,Asia,Indonesia,Jakarta,"Senayan City Mall Lantai 3 unit 56 33. Jl. Asia Afrika Lot 19, Jakarta 10270, Indonesia",-6.1754,106.82717,(02) 1-72781404,bam;minifigure_factory;pab
store-lego-store-lcs-beachwalk-bali,LEGO® Store LCS Beachwalk Bali,,official,,Asia,Indonesia,Kuta (Bali),"Beachwalk Shopping Center, L1-16 Jl. Pantai Kuta, Bali 80361, Indonesia",-8.72491,115.17163,0361-8465588,bam;pab
store-lego-store-lcs-trans-studio-mall-makasaar,LEGO® Store LCS Trans Studio Mall Makasaar,,official,,Asia,Indonesia,Makassar,"TRANS STUDIO MAKASSAR, Lower Ground unit 122 - Jl. H. M Dg. Patompo, Metro Tanjung Bunga., Makasaar 90134, Indonesia",-5.1343,119.41243,(04)11-3604018,bam;pab
store-lego-store-lcs-delipark-mall,LEGO® Store LCS Delipark Mall,,official,,Asia,Indonesia,Medan,"Deli Park Mall – 1st Floor Unit No. L1 -16 -Podomoro City Deli Medan Jl. Putri Hijau no.1 Blok OPQ, Kesawan, Medan, North Sumatra 20111, Medan 20111, Indonesia",3.58946,98.67416,62-61-62000225,bam;pab
store-lego-store-icon-bali-sanur,LEGO® Store Icon Bali Sanur,,official,,Asia,Indonesia,Sanur,"UG - 31 Jl. Danau Tamblingan No.27 Sanur. Denpasar Selatan, Kota Denpasar., Bali 80228, Indonesia",-8.69465,115.26058,3613705234,bam;pab
store-lego-store-dp-mall-semarang,LEGO® Store DP Mall Semarang,,official,,Asia,Indonesia,Semarang,"Level 1 Jl. Pemuda No.150, Sekayu Kec. Semarang Tengah Kota Semarang, Jawa Tengah, Semarang 50132, Indonesia",-6.9904,110.42291,+62 24 35314125,bam;pab
store-lego-store-ciputra-world-surabaya,LEGO® Store Ciputra World Surabaya,,official,,Asia,Indonesia,Surabaya,"Level 1, 117-119 Ciputra World Surabaya Jl. Mayjen Sungkono No.89. Gunung Sari. Dukuh Pakis, Surabaya East Java, Surabaya 60225, Indonesia",-7.24628,112.73777,+62 31 60801017,bam;pab
store-lego-store-lcs-pakuwon-mall-surabaya,LEGO® Store LCS Pakuwon Mall Surabaya,,official,,Asia,Indonesia,Surabaya,"Pakuwon Mall Surabaya Lantai 1 unit 81 Jl. Perumahan Pakuwon Indah, Jl puncak Indah Lontar Nomor 2, Surabaya, Surabaya 60123, Indonesia",-7.24628,112.73777,89629111738,bam;pab
store-lego-store-lcs-tunjungan-plaza-3,LEGO® Store LCS Tunjungan Plaza 3,,official,,Asia,Indonesia,Surabaya,"Tunjungan Plaza 3 lt.LG, Surabaya 60261 , Indonesia",-7.24628,112.73777,‎+62 31 35979026,bam;pab
store-lego-certified-store-supermal-karawaci,LEGO® Certified Store Supermal Karawaci,,official,,Asia,Indonesia,Tangerang,"Jl. Boulevard Diponegoro No. 105 LT. GF. Bencongan, Tangerang 15811, Indonesia",-6.17619,106.63822,,
store-lego-store-lcs-aeon-bsd-mall,LEGO® Store LCS Aeon BSD Mall,,official,,Asia,Indonesia,Tangerang,"Jl. BSD Raya Utama, Pagedangan. FF 1-08. Kec. Pagedangan Kabupaten Tangerang Banten 15345, Jakarta 15345, Indonesia",-6.17619,106.63822,021 55691506,bam;pab
store-lego-store-lcs-bintaro-xchange-2-mall,LEGO® Store LCS Bintaro Xchange 2 Mall,,official,,Asia,Indonesia,Tangerang,"Bintaro Xchange Mall 2 , GF-S-29-30, Jl. Boulevard Bintaro Jaya Jl. Lkr. Jaya No.2, Pondok Jaya, Pondok Aren, South Tangerang City, Banten 15227, Jakarta 15227, Indonesia",-6.17619,106.63822,622139710301,bam;pab
store-lego-store-lcs-summarecon-mall-serpong,LEGO® Store LCS Summarecon Mall Serpong,,official,,Asia,Indonesia,Tangerang,"Summarecon Mall Serpong, Ground Floor unit 237 Gading Serpong, Banten 15810, Indonesia",-6.17619,106.63822,622129310457,bam;pab
store-lego-store-lcs-pakuwon-mall-jogjakarta,LEGO® Store LCS Pakuwon Mall Jogjakarta,,official,,Asia,Indonesia,Yogyakarta,"Pakuwon Mall Jogja UG-08. Jl. Ring road Utara. Sanggrahan 55281 Condong Catur Special Region of Yogyakarta, Jakarta 55281, Indonesia",-7.80135,110.36474,(02)74 - 621138,bam;pab
store-lego-store-dublin-blanchardstown,LEGO® Store Dublin - Blanchardstown,,official,,Europe,Ireland,Dublin,"Blanchardstown Centre, Blanchardstown Road S, Blanchardstown, Dublin D15 WD80, Ireland",53.34938,-6.26056,+35 31575 2825,bam;pab
store-lego-store-dublin-grafton-street,LEGO® Store Dublin - Grafton Street,,official,,Europe,Ireland,Dublin,"41 Grafton Street, Dublin D02 WP63, Ireland",53.34938,-6.26056,+35 315758169,bam;minifigure_factory;pab
store-lego-store-big-ashdod,LEGO® Store Big Ashdod,,official,,Asia,Israel,Ashdod,"BIG Ashdod, Derech HaRakevet 1, Ashdod, Israel",31.79773,34.65299,,bam;pab
store-lego-store-ofer-grand-mall-beer-sheva,LEGO® Store Ofer Grand Mall Beer Sheva,,official,,Asia,Israel,Beersheba,"Grand Mall, Tuvyahu Blvd 125, Beer Sheva, Israel",31.24574,34.79252,,bam;pab
store-lego-store-eilat,LEGO® Store Eilat,,official,,Asia,Israel,Eilat,"BIG CENTER Eilat, 20 Hasatat St., Eilat, Israel",29.55693,34.94979,079-6966761,bam;pab
store-lego-store-big-mall-glilot,LEGO® Store BIG Mall Glilot,,official,,Asia,Israel,Glilot,"BIG Fashion Glilot, Küstenstraße, Glilot, Israel",32.1401,34.79522,,bam;pab
store-lego-store-north-gate-mall,LEGO® Store North Gate Mall,,official,,Asia,Israel,Haifa,"Shaar HaTzafon Mall, Haifa Blvd 30, Kiryat Ata, Israel",32.81912,34.99839,,bam;pab
store-lego-store-shivat-hakochavim-herzliya,LEGO® Store Shivat HaKochavim Herzliya,,official,,Asia,Israel,Herzliya,"Shivat HaKochavim Blvd 8, Herzliya, Israel",32.16768,34.83083,,
store-lego-store-azrieli-ayalon-mall,LEGO® Store Azrieli Ayalon Mall,,official,,Asia,Israel,Ramat Gan,"Azrieli Ayalon Mall, 2. Stock, Ramat Gan, Israel",32.06869,34.82468,,bam;pab
store-lego-store-rishon-lezion,LEGO® Store Rishon Lezion,,official,,Asia,Israel,Rishon LeZion,"G Cinema City Mall, 3 Yaldey Teheran, Rishon Lezion, Israel",31.96357,34.81011,079-6966760,bam;pab
store-lego-store-tel-aviv-airport,LEGO Store Tel Aviv Airport,,official,,Asia,Israel,Tel Aviv,,32.0853,34.78181,,
store-lego-pop-up-store-azrieli-tel-aviv,LEGO® Pop-up Store Azrieli Tel Aviv,,official,,Asia,Israel,Tel Aviv,"Azrieli Center, Derech Menachem Begin 132, Tel Aviv-Yafo, Israel",32.0853,34.78181,,
store-lego-store-tel-aviv,LEGO® Store Tel Aviv,,official,,Asia,Israel,Tel Aviv,"Dizengof Center, Dizengoff St 50, Tel Aviv-Yafo 6433267, Israel",32.0853,34.78181,079-6966759,bam;pab
store-lego-store-arese,LEGO® Store Arese,,official,,Europe,Italy,Arese,"Via Giuseppe Eugenio Luraghi, 11, Arese 20020, Italy",45.54991,9.07829,02 9387 8002,bam;pab
store-lego-store-assago,LEGO® Store Assago,,official,,Europe,Italy,Assago,"Viale Milanofiori, Assago, Assago 20090, Italy",45.40521,9.13133,+39 0257502445,bam;pab
store-lego-store-bari,LEGO® Store Bari,,official,,Europe,Italy,Bari,"Via Argiro 51, Bari 70121, Italy",41.12578,16.86203,080 472 9877,bam;pab
store-lego-store-cc-orio-centre,LEGO® Store CC Orio Centre,,official,,Europe,Italy,Bergamo,"Via Portico 71, Bergamo 24050, Italy",45.66929,9.69925,+39 035 459 6276,bam;pab
store-lego-store-bologna,LEGO® Store Bologna,,official,,Europe,Italy,Bologna,"Via dell'Indipendenza, 8D, Bologna 40121, Italy",44.49382,11.34263,+39 051 221501,bam;pab
store-lego-store-bolzano,LEGO® Store Bolzano,,official,,Europe,Italy,Bolzano,"Waltherpark, Piazza Walther, 22, Bolzano 39100, Italy",46.49848,11.35474,+39 0471224502,bam;pab
store-lego-store-brescia,LEGO® Store Brescia,,official,,Europe,Italy,Brescia,"CORSO G. ZANARDELLI 5, Brescia 25121, Italy",45.5398,10.22002,+39 03040644,bam;pab
store-lego-store-cagliari,LEGO® Store Cagliari,,official,,Europe,Italy,Cagliari,,39.2172,9.11331,,bam;pab
store-lego-store-cc-le-vele,LEGO® Store CC Le Vele,,official,,Europe,Italy,Cagliari,"Via delle Serre, 66, Quartucciu CA, Cagliari 9044, Italy",39.2172,9.11331,+39 070 837171,bam;pab
store-lego-store-i-gigli,LEGO® Store I Gigli,,official,,Europe,Italy,Campi Bisenzio,"Via San Quirico, 165, 50013 Campi Bisenzio FI, I Gigli 50013, Italy",43.82163,11.13668,+39 055 0790767,
store-legoland-gardaland,LEGOLAND Water Park Gardaland,,official,,Europe,Italy,Castelnuovo del Garda,,45.43974,10.76158,,bam;pab
store-lego-store-catania,LEGO® Store Catania,,official,,Europe,Italy,Catania,"COIN VIA ETNEA 116, Catania 95131, Italy",37.50236,15.08737,095 2503283,bam;pab
